t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw
2006-10-05 03:00:00,0.0,0.0,48.82,44.85,25.66,17.0,97.33,0.0,0.0
2006-10-05 04:00:00,0.0,0.0,53.86,47.84,25.88,18.484,104.096,0.0,0.0
2006-10-05 05:00:00,0.0,0.0,58.89,51.5,28.79,20.964,113.21600000000001,0.0,0.0
2006-10-05 06:00:00,0.0,0.0,62.42,54.37,33.99,25.326,110.0,10.453999999999992,0.0
2006-10-05 07:00:00,0.0,0.0,64.15,56.24,38.49,36.403,90.0,27.477000000000032,0.0
2006-10-05 08:00:00,0.0,0.0,65.64,57.28,40.76,51.78399999999999,90.0,16.896000000000015,0.0
2006-10-05 09:00:00,0.0,0.0,66.99,57.89,41.53,68.531,92.87899999999998,0.0,0.0
2006-10-05 10:00:00,0.0,0.0,66.9,58.56,41.89,80.975,90.0,0.0,3.624999999999993
2006-10-05 11:00:00,0.0,0.0,65.95,57.75,42.1,87.79599999999999,90.0,0.0,11.996000000000004
2006-10-05 12:00:00,0.0,0.0,64.67,56.6,41.85,88.564,90.0,0.0,15.443999999999988
2006-10-05 13:00:00,0.0,0.0,63.56,55.03,41.39,85.66799999999998,90.0,0.0,17.354666666666667
2006-10-05 14:00:00,0.0,0.0,62.62,53.71,41.22,82.14099999999999,90.0,0.0,14.591000000000008
2006-10-05 15:00:00,0.0,0.0,62.83,53.2,42.19,75.488,90.0,0.0,10.566064635272413
2006-10-05 16:00:00,0.0,0.0,63.97,54.99,44.26,58.069,90.0,10.150999999999986,0.0
2006-10-05 17:00:00,0.0,0.0,64.11,57.5,45.62,49.26,90.0,22.970000000000027,0.0
2006-10-05 18:00:00,0.0,0.0,62.23,56.76,45.36,48.565,90.0,20.784999999999997,0.0
2006-10-05 19:00:00,0.0,0.0,59.19,54.6,43.84,51.55700000000001,90.0,11.072999999999993,0.0
2006-10-05 20:00:00,0.0,0.0,55.97,54.23,41.27,55.046,90.0,1.4240000000000084,0.0
2006-10-05 21:00:00,0.0,0.0,52.52,54.91,37.54,58.604,86.36599999999999,0.0,0.0
2006-10-05 22:00:00,0.0,0.0,49.29,52.44,33.57,61.43,73.86999999999998,0.0,0.0
2006-10-05 23:00:00,0.0,0.0,47.17,49.48,29.93,64.97,61.61000000000001,0.0,0.0
2006-10-06 00:00:00,0.0,0.0,43.72,42.04,26.52,67.696,50.0,0.0,5.416000000000011
2006-10-06 01:00:00,0.0,0.0,43.56,39.89,25.33,70.012,50.0,0.0,11.232
2006-10-06 02:00:00,0.0,0.0,44.34,38.69,24.38,72.618,70.0,0.0,35.208
2006-10-06 03:00:00,0.0,0.0,46.71,39.55,23.91,74.232,35.938,0.0,0.0
2006-10-06 04:00:00,0.0,0.0,51.75,42.54,24.14,75.21000000000001,63.133423822714725,0.0,19.913423822714716
2006-10-06 05:00:00,0.0,0.0,56.78,46.2,27.05,75.667,54.363,0.0,0.0
2006-10-06 06:00:00,0.0,0.0,60.3,49.06,32.25,76.65299999999999,64.957,0.0,0.0
2006-10-06 07:00:00,0.0,0.0,62.03,50.94,36.75,82.19,87.53,0.0,20.0
2006-10-06 08:00:00,0.0,0.0,63.52,51.98,39.02,92.53,61.98999999999999,0.0,0.0
2006-10-06 09:00:00,0.0,0.0,64.87,52.59,39.78,101.88100000000001,55.35900000000001,0.0,0.0
2006-10-06 10:00:00,0.0,0.0,64.79,53.26,40.14,110.196,47.994,0.0,0.0
2006-10-06 11:00:00,0.0,0.0,63.84,52.45,40.36,113.043,43.607,0.0,0.0
2006-10-06 12:00:00,0.0,0.0,62.56,51.29,40.11,112.161,41.799,0.0,0.0
2006-10-06 13:00:00,0.0,0.0,61.45,49.73,39.64,108.74000000000001,42.07999999999999,0.0,0.0
2006-10-06 14:00:00,0.0,0.0,60.51,48.4,39.48,101.52399999999999,46.866,0.0,0.0
2006-10-06 15:00:00,0.0,0.0,60.72,47.9,40.44,89.563,59.49700000000001,0.0,0.0
2006-10-06 16:00:00,0.0,0.0,61.86,49.69,42.51,73.92699999999999,80.133,0.0,0.0
2006-10-06 17:00:00,0.0,0.0,62.0,52.2,43.88,65.543,90.0,2.536999999999992,0.0
2006-10-06 18:00:00,0.0,0.0,60.11,51.45,43.62,66.50699999999999,88.67300000000002,0.0,0.0
2006-10-06 19:00:00,0.0,0.0,57.08,49.3,42.1,69.232,79.248,0.0,0.0
2006-10-06 20:00:00,0.0,0.0,53.86,48.93,39.52,71.336,70.97400000000002,0.0,0.0
2006-10-06 21:00:00,0.0,0.0,50.4,49.61,35.8,72.842,62.968,0.0,0.0
2006-10-06 22:00:00,0.0,0.0,47.18,47.14,31.83,72.898,53.251999999999995,0.0,0.0
2006-10-06 23:00:00,0.0,0.0,45.05,44.18,28.19,73.73500000000001,70.0,0.0,26.314999999999998
2006-10-07 00:00:00,0.0,0.0,35.77,40.03,25.8,73.527,28.072999999999993,0.0,0.0
2006-10-07 01:00:00,0.0,0.0,35.61,37.89,24.61,74.694,23.415999999999997,0.0,0.0
2006-10-07 02:00:00,0.0,0.0,36.38,36.68,23.66,74.55199999999999,70.0,0.0,47.831999999999994
2006-10-07 03:00:00,0.0,0.0,38.75,37.55,23.19,71.901,40.0,0.0,12.411000000000001
2006-10-07 04:00:00,0.0,0.0,43.8,40.54,23.42,71.59599999999999,50.0,0.0,13.835999999999999
2006-10-07 05:00:00,0.0,0.0,48.82,44.19,26.33,71.707,47.63300000000001,0.0,0.0
2006-10-07 06:00:00,0.0,0.0,52.35,47.06,31.53,71.872,59.06800000000001,0.0,0.0
2006-10-07 07:00:00,0.0,0.0,54.08,48.93,36.02,77.673,61.35700000000002,0.0,0.0
2006-10-07 08:00:00,0.0,0.0,55.57,49.98,38.3,89.458,54.392,0.0,0.0
2006-10-07 09:00:00,0.0,0.0,56.92,50.58,39.06,102.335,44.22500000000001,0.0,0.0
2006-10-07 10:00:00,0.0,0.0,56.83,51.25,39.42,109.612,50.0,0.0,12.111999999999995
2006-10-07 11:00:00,0.0,0.0,55.88,50.44,39.64,112.46,33.5,0.0,0.0
2006-10-07 12:00:00,0.0,0.0,54.6,49.29,39.39,112.13999999999999,31.139999999999993,0.0,0.0
2006-10-07 13:00:00,0.0,0.0,53.49,47.73,38.92,108.55000000000001,31.589999999999996,0.0,0.0
2006-10-07 14:00:00,0.0,0.0,52.55,46.4,38.76,102.67599999999999,70.0,0.0,34.965999999999994
2006-10-07 15:00:00,0.0,0.0,52.76,45.89,39.72,93.34899999999999,45.021,0.0,0.0
2006-10-07 16:00:00,0.0,0.0,53.9,47.68,41.79,79.783,70.0,0.0,6.413000000000011
2006-10-07 17:00:00,0.0,0.0,54.04,50.19,43.16,61.117000000000004,86.27299999999998,0.0,0.0
2006-10-07 18:00:00,0.0,0.0,52.16,49.45,42.9,55.408,89.102,0.0,0.0
2006-10-07 19:00:00,0.0,0.0,49.12,47.3,41.38,54.383,83.41699999999999,0.0,0.0
2006-10-07 20:00:00,0.0,0.0,45.9,46.93,38.8,54.072,77.55799999999999,0.0,0.0
2006-10-07 21:00:00,0.0,0.0,42.45,47.6,35.08,52.677,72.453,0.0,0.0
2006-10-07 22:00:00,0.0,0.0,39.23,45.13,31.1,51.202,70.0,0.0,5.742000000000019
2006-10-07 23:00:00,0.0,0.0,37.1,42.17,27.47,50.359,70.0,0.0,13.618999999999996
2006-10-08 00:00:00,0.0,0.0,32.48,39.0,24.23,50.386,50.0,0.0,4.675999999999988
2006-10-08 01:00:00,0.0,0.0,32.32,36.86,23.04,49.873,70.0,0.0,27.65300000000002
2006-10-08 02:00:00,0.0,0.0,33.09,35.65,22.1,48.574,50.0,0.0,7.7339999999999804
2006-10-08 03:00:00,0.0,0.0,35.46,36.52,21.63,47.971999999999994,45.638000000000005,0.0,0.0
2006-10-08 04:00:00,0.0,0.0,40.5,39.51,21.85,47.206,54.65399999999998,0.0,0.0
2006-10-08 05:00:00,0.0,0.0,45.53,43.16,24.76,47.544000000000004,65.906,0.0,0.0
2006-10-08 06:00:00,0.0,0.0,49.05,46.03,29.97,48.605000000000004,76.445,0.0,0.0
2006-10-08 07:00:00,0.0,0.0,50.78,47.9,34.46,57.089000000000006,76.051,0.0,0.0
2006-10-08 08:00:00,0.0,0.0,52.28,48.94,36.73,72.405,70.0,0.0,4.454999999999998
2006-10-08 09:00:00,0.0,0.0,53.62,49.55,37.5,86.32399999999998,54.346000000000004,0.0,0.0
2006-10-08 10:00:00,0.0,0.0,53.54,50.22,37.86,99.49300000000001,42.12700000000001,0.0,0.0
2006-10-08 11:00:00,0.0,0.0,52.59,49.41,38.07,103.708,36.361999999999995,0.0,0.0
2006-10-08 12:00:00,0.0,0.0,51.31,48.26,37.82,101.59200000000001,35.797999999999995,0.0,0.0
2006-10-08 13:00:00,0.0,0.0,50.2,46.7,37.36,94.24800000000002,40.012,0.0,0.0
2006-10-08 14:00:00,0.0,0.0,49.26,45.37,37.19,82.974,50.0,0.0,1.1539999999999964
2006-10-08 15:00:00,0.0,0.0,49.47,44.86,38.16,67.82300000000001,64.66699999999999,0.0,0.0
2006-10-08 16:00:00,0.0,0.0,50.61,46.65,40.23,49.721,87.769,0.0,0.0
2006-10-08 17:00:00,0.0,0.0,50.75,49.16,41.59,39.572,90.0,11.927999999999997,0.0
2006-10-08 18:00:00,0.0,0.0,48.86,48.42,41.34,38.265,90.0,10.355000000000004,0.0
2006-10-08 19:00:00,0.0,0.0,45.83,46.27,39.81,41.87700000000001,90.0,0.0330000000000048,0.0
2006-10-08 20:00:00,0.0,0.0,42.61,45.9,37.24,43.998,81.752,0.0,0.0
2006-10-08 21:00:00,0.0,0.0,39.15,46.57,33.51,44.485,74.74499999999999,0.0,0.0
2006-10-08 22:00:00,0.0,0.0,35.93,44.1,29.54,44.324,70.0,0.0,4.753999999999991
2006-10-08 23:00:00,0.0,0.0,33.81,41.14,25.9,44.058,56.792,0.0,0.0
2006-10-09 00:00:00,0.0,0.0,43.69,40.6,25.93,44.10600000000001,90.0,0.0,23.885999999999985
2006-10-09 01:00:00,0.0,0.0,43.53,38.46,24.74,43.864,62.866000000000014,0.0,0.0
2006-10-09 02:00:00,0.0,0.0,44.3,37.25,23.8,43.594,61.75599999999999,0.0,0.0
2006-10-09 03:00:00,0.0,0.0,46.67,38.11,23.33,42.10999999999999,70.0,0.0,3.999999999999986
2006-10-09 04:00:00,0.0,0.0,51.72,41.11,23.55,40.348,76.032,0.0,0.0
2006-10-09 05:00:00,0.0,0.0,56.74,44.76,26.46,37.972,89.98799999999999,0.0,0.0
2006-10-09 06:00:00,0.0,0.0,60.27,47.63,31.66,37.461,90.0,12.099000000000006,0.0
2006-10-09 07:00:00,0.0,0.0,62.0,49.5,36.16,44.737,90.0,12.911766666666658,0.0
2006-10-09 08:00:00,0.0,0.0,63.49,50.54,38.43,50.965999999999994,90.0,9.827333333333328,0.0
2006-10-09 09:00:00,0.0,0.0,64.84,51.15,39.2,61.004,90.0,4.186000000000007,0.0
2006-10-09 10:00:00,0.0,0.0,64.75,51.82,39.56,71.21799999999999,90.0,0.0,5.087999999999994
2006-10-09 11:00:00,0.0,0.0,63.8,51.01,39.77,75.966,90.0,0.0,11.385999999999996
2006-10-09 12:00:00,0.0,0.0,62.52,49.86,39.52,75.541,90.0,0.0,13.640999999999991
2006-10-09 13:00:00,0.0,0.0,61.41,48.3,39.06,69.55000000000001,90.0,0.0,10.780000000000015
2006-10-09 14:00:00,0.0,0.0,60.47,46.97,38.89,58.675,90.0,0.0,2.345000000000013
2006-10-09 15:00:00,0.0,0.0,60.68,46.46,39.86,42.596,99.40400000000001,0.0,0.0
2006-10-09 16:00:00,0.0,0.0,61.83,48.25,41.93,24.798,122.21199999999999,0.0,0.0
2006-10-09 17:00:00,0.0,0.0,61.96,50.76,43.29,10.615,90.0,50.395,0.0
2006-10-09 18:00:00,0.0,0.0,60.08,50.02,43.03,7.731,110.0,30.398999999999987,0.0
2006-10-09 19:00:00,0.0,0.0,57.04,47.87,41.51,8.376000000000001,130.0,3.043999999999979,0.0
2006-10-09 20:00:00,0.0,0.0,53.82,47.49,38.94,8.350000000000001,126.89999999999998,0.0,0.0
2006-10-09 21:00:00,0.0,0.0,50.37,48.17,35.21,7.753,120.99700000000001,0.0,0.0
2006-10-09 22:00:00,0.0,0.0,47.15,45.7,31.24,7.329,111.761,0.0,0.0
2006-10-09 23:00:00,0.0,0.0,45.02,42.74,27.6,6.757,90.0,13.602999999999994,0.0
2006-10-10 00:00:00,0.0,0.0,44.98,39.78,26.64,6.162000000000001,100.23800000000001,0.0,0.0
2006-10-10 01:00:00,0.0,0.0,44.82,37.64,25.45,6.161999999999999,96.748,0.0,0.0
2006-10-10 02:00:00,0.0,0.0,45.59,36.43,24.5,6.429,95.091,0.0,0.0
2006-10-10 03:00:00,0.0,0.0,47.97,37.3,24.03,7.274000000000001,97.02600000000001,0.0,0.0
2006-10-10 04:00:00,0.0,0.0,53.01,40.29,24.26,7.596,104.96400000000001,0.0,0.0
2006-10-10 05:00:00,0.0,0.0,58.03,43.94,27.17,8.505,90.0,25.635000000000005,0.0
2006-10-10 06:00:00,0.0,0.0,61.56,46.81,32.37,9.828000000000001,125.912,0.0,0.0
2006-10-10 07:00:00,0.0,0.0,63.29,48.68,36.86,15.337,110.0,18.49300000000001,0.0
2006-10-10 08:00:00,0.0,0.0,64.78,49.72,39.14,26.793,104.37993,17.467069999999996,0.0
2006-10-10 09:00:00,0.0,0.0,66.13,50.33,39.9,37.211,114.149,0.0,0.0
2006-10-10 10:00:00,0.0,0.0,66.05,51.0,40.26,45.64699999999999,106.66300000000001,0.0,0.0
2006-10-10 11:00:00,0.0,0.0,65.1,50.19,40.48,53.067,97.703,0.0,0.0
2006-10-10 12:00:00,0.0,0.0,63.81,49.04,40.22,56.12,91.94999999999999,0.0,0.0
2006-10-10 13:00:00,0.0,0.0,62.7,47.48,39.76,54.897,90.043,0.0,0.0
2006-10-10 14:00:00,0.0,0.0,61.76,46.15,39.6,49.189,93.32099999999998,0.0,0.0
2006-10-10 15:00:00,0.0,0.0,61.97,45.64,40.56,39.764,103.406,0.0,0.0
2006-10-10 16:00:00,0.0,0.0,63.12,47.43,42.63,28.343,119.83700000000002,0.0,0.0
2006-10-10 17:00:00,0.0,0.0,63.25,49.94,44.0,19.2,90.0,42.989999999999995,0.0
2006-10-10 18:00:00,0.0,0.0,61.37,49.2,43.74,18.599,130.711,0.0,0.0
2006-10-10 19:00:00,0.0,0.0,58.33,47.05,42.22,22.889,110.0,9.710999999999999,0.0
2006-10-10 20:00:00,0.0,0.0,55.11,46.67,39.64,25.945,110.0,0.4750000000000085,0.0
2006-10-10 21:00:00,0.0,0.0,51.66,47.35,35.92,28.234000000000005,101.696,0.0,0.0
2006-10-10 22:00:00,0.0,0.0,48.44,44.88,31.94,30.475,90.0,0.0,0.21499999999999098
2006-10-10 23:00:00,0.0,0.0,46.31,41.92,28.31,31.803000000000004,90.0,0.0,10.262999999999982
2006-10-11 00:00:00,0.0,0.0,45.57,41.17,26.82,33.898,90.0,0.0,15.337999999999994
2006-10-11 01:00:00,0.0,0.0,45.41,39.03,25.62,36.607,90.0,0.0,21.546999999999983
2006-10-11 02:00:00,0.0,0.0,46.18,37.82,24.68,39.23500000000001,90.0,0.0,25.555000000000007
2006-10-11 03:00:00,0.0,0.0,48.55,38.69,24.21,40.828,90.0,0.0,24.37799999999998
2006-10-11 04:00:00,0.0,0.0,53.59,41.68,24.44,43.756,90.0,0.0,19.045999999999992
2006-10-11 05:00:00,0.0,0.0,58.62,45.33,27.35,45.326,90.0,0.0,9.02600000000001
2006-10-11 06:00:00,0.0,0.0,62.15,48.2,32.55,47.169000000000004,90.0,0.7309999999999803,0.0
2006-10-11 07:00:00,0.0,0.0,63.88,50.07,37.04,55.821,90.16900000000001,0.0,0.0
2006-10-11 08:00:00,0.0,0.0,65.37,51.11,39.32,64.25500000000001,90.0,0.0,3.4550000000000054
2006-10-11 09:00:00,0.0,0.0,66.71,51.72,40.08,77.55799999999999,90.0,0.0,14.048000000000002
2006-10-11 10:00:00,0.0,0.0,66.63,52.39,40.44,85.104,90.0,0.0,20.64400000000002
2006-10-11 11:00:00,0.0,0.0,65.68,51.58,40.66,86.187,90.0,0.0,23.26700000000001
2006-10-11 12:00:00,0.0,0.0,64.4,50.43,40.4,82.794,90.0,0.0,22.56399999999998
2006-10-11 13:00:00,0.0,0.0,63.29,48.87,39.94,74.904,90.0,0.0,17.803999999999988
2006-10-11 14:00:00,0.0,0.0,62.35,47.54,39.78,63.468,90.0,0.0,8.797999999999988
2006-10-11 15:00:00,0.0,0.0,62.56,47.03,40.74,49.766,95.56400000000001,0.0,0.0
2006-10-11 16:00:00,0.0,0.0,63.7,48.82,42.81,36.88400000000001,113.446,0.0,0.0
2006-10-11 17:00:00,0.0,0.0,63.84,51.33,44.18,28.737000000000002,90.0,35.61300000000001,0.0
2006-10-11 18:00:00,0.0,0.0,61.96,50.59,43.92,21.608,129.86200000000002,0.0,0.0
2006-10-11 19:00:00,0.0,0.0,58.92,48.44,42.4,22.352,122.40800000000002,0.0,0.0
2006-10-11 20:00:00,0.0,0.0,55.7,48.07,39.82,22.534,116.056,0.0,0.0
2006-10-11 21:00:00,0.0,0.0,52.25,48.74,36.09,22.457,109.623,0.0,0.0
2006-10-11 22:00:00,0.0,0.0,49.02,46.27,32.12,21.811,90.0,10.599000000000004,0.0
2006-10-11 23:00:00,0.0,0.0,46.9,43.31,28.48,22.131999999999998,91.55800000000002,0.0,0.0
2006-10-12 00:00:00,0.0,0.0,44.82,44.15,28.07,22.887,90.0,0.0,0.8469999999999942
2006-10-12 01:00:00,0.0,0.0,44.66,42.01,26.87,23.649,90.0,0.0,5.108999999999993
2006-10-12 02:00:00,0.0,0.0,45.43,40.8,25.93,24.089000000000002,90.0,0.0,6.929000000000002
2006-10-12 03:00:00,0.0,0.0,47.8,41.67,25.46,25.224,90.0,0.0,5.294000000000011
2006-10-12 04:00:00,0.0,0.0,52.85,44.66,25.69,26.445,91.755,0.0,0.0
2006-10-12 05:00:00,0.0,0.0,57.87,48.31,28.6,28.549000000000003,101.231,0.0,0.0
2006-10-12 06:00:00,0.0,0.0,61.4,51.18,33.8,31.071,108.99190750000008,1.3170924999999052,0.0
2006-10-12 07:00:00,0.0,0.0,63.13,53.05,38.29,38.97,110.49999999999997,0.0,0.0
2006-10-12 08:00:00,0.0,0.0,64.62,54.09,40.57,54.149,90.0,10.131000000000006,0.0
2006-10-12 09:00:00,0.0,0.0,65.97,54.7,41.33,63.579,93.42100000000002,0.0,0.0
2006-10-12 10:00:00,0.0,0.0,65.88,55.37,41.69,68.411,90.0,0.0,0.4710000000000054
2006-10-12 11:00:00,0.0,0.0,64.93,54.56,41.91,71.35799999999999,90.0,0.0,4.957999999999998
2006-10-12 12:00:00,0.0,0.0,63.65,53.41,41.65,69.08,90.0,0.0,5.369999999999976
2006-10-12 13:00:00,0.0,0.0,62.54,51.85,41.19,62.718999999999994,90.0,0.0,2.1389999999999976
2006-10-12 14:00:00,0.0,0.0,61.6,50.52,41.03,53.035000000000004,95.11500000000001,0.0,0.0
2006-10-12 15:00:00,0.0,0.0,61.81,50.01,41.99,39.229,109.58100000000002,0.0,0.0
2006-10-12 16:00:00,0.0,0.0,62.96,51.8,44.06,23.854,129.966,0.0,0.0
2006-10-12 17:00:00,0.0,0.0,63.09,54.31,45.43,12.962999999999997,130.0,14.866999999999997,0.0
2006-10-12 18:00:00,0.0,0.0,61.21,53.57,45.17,6.093999999999999,90.0,58.85600000000001,0.0
2006-10-12 19:00:00,0.0,0.0,58.17,51.42,43.65,7.545999999999999,110.0,30.694000000000017,0.0
2006-10-12 20:00:00,0.0,0.0,54.95,51.04,41.07,8.602,133.458,0.0,0.0
2006-10-12 21:00:00,0.0,0.0,51.5,51.72,37.34,9.452,126.108,0.0,0.0
2006-10-12 22:00:00,0.0,0.0,48.28,49.25,33.37,9.739,115.0,1.1610000000000014,0.0
2006-10-12 23:00:00,0.0,0.0,46.15,46.29,29.73,10.324000000000002,106.846,0.0,0.0
2006-10-13 00:00:00,0.0,0.0,43.54,43.34,27.2,10.507,98.573,0.0,0.0
2006-10-13 01:00:00,0.0,0.0,43.38,41.2,26.01,10.665,94.92500000000001,0.0,0.0
2006-10-13 02:00:00,0.0,0.0,44.15,39.99,25.06,10.389,93.811,0.0,0.0
2006-10-13 03:00:00,0.0,0.0,46.53,40.86,24.59,10.396,96.584,0.0,0.0
2006-10-13 04:00:00,0.0,0.0,51.57,43.85,24.82,10.367,104.873,0.0,0.0
2006-10-13 05:00:00,0.0,0.0,56.59,47.5,27.73,10.306999999999999,110.0,6.513000000000007,0.0
2006-10-13 06:00:00,0.0,0.0,60.12,50.37,32.93,11.111,115.0,12.309000000000012,0.0
2006-10-13 07:00:00,0.0,0.0,61.85,52.24,37.42,16.785,90.0,39.72500000000001,0.0
2006-10-13 08:00:00,0.0,0.0,63.34,53.29,39.7,28.387999999999998,122.94200000000001,0.0,0.0
2006-10-13 09:00:00,0.0,0.0,64.69,53.89,40.46,39.138,114.90199999999999,0.0,0.0
2006-10-13 10:00:00,0.0,0.0,64.61,54.56,40.82,46.028000000000006,90.0,18.962000000000014,0.0
2006-10-13 11:00:00,0.0,0.0,63.66,53.75,41.04,51.388000000000005,102.062,0.0,0.0
2006-10-13 12:00:00,0.0,0.0,62.37,52.6,40.78,51.721999999999994,99.028,0.0,0.0
2006-10-13 13:00:00,0.0,0.0,61.26,51.04,40.32,48.991,98.62899999999999,0.0,0.0
2006-10-13 14:00:00,0.0,0.0,60.32,49.71,40.16,43.754999999999995,101.435,0.0,0.0
2006-10-13 15:00:00,0.0,0.0,60.54,49.2,41.12,35.687,110.0,0.17300000000000182,0.0
2006-10-13 16:00:00,0.0,0.0,61.68,50.99,43.19,22.557,110.0,18.302999999999983,0.0
2006-10-13 17:00:00,0.0,0.0,61.82,53.5,44.56,15.545999999999998,130.0,9.333999999999994,0.0
2006-10-13 18:00:00,0.0,0.0,59.93,52.76,44.3,17.464,90.0,44.52600000000001,0.0
2006-10-13 19:00:00,0.0,0.0,56.9,50.61,42.78,19.873,125.417,0.0,0.0
2006-10-13 20:00:00,0.0,0.0,53.68,50.24,40.2,20.784999999999997,118.33500000000001,0.0,0.0
2006-10-13 21:00:00,0.0,0.0,50.22,50.91,36.48,20.729,111.881,0.0,0.0
2006-10-13 22:00:00,0.0,0.0,47.0,48.44,32.5,20.002000000000002,102.93799999999999,0.0,0.0
2006-10-13 23:00:00,0.0,0.0,44.87,45.48,28.87,18.628,95.59200000000001,0.0,0.0
2006-10-14 00:00:00,0.0,0.0,36.05,37.35,25.18,17.13,90.0,0.0,13.236527239150611
2006-10-14 01:00:00,0.0,0.0,35.89,35.21,23.99,15.849,90.0,0.0,12.425666666666668
2006-10-14 02:00:00,0.0,0.0,36.66,34.0,23.05,15.308,90.0,0.0,16.598
2006-10-14 03:00:00,0.0,0.0,39.04,34.87,22.58,15.025,90.0,0.0,13.534999999999997
2006-10-14 04:00:00,0.0,0.0,44.08,37.86,22.8,15.033,90.0,0.0,5.292999999999987
2006-10-14 05:00:00,0.0,0.0,49.1,41.51,25.72,15.334,90.0,5.9960000000000075,0.0
2006-10-14 06:00:00,0.0,0.0,52.63,44.38,30.92,16.552,90.0,16.378000000000014,0.0
2006-10-14 07:00:00,0.0,0.0,54.36,46.25,35.41,25.215,90.0,15.804999999999989,0.0
2006-10-14 08:00:00,0.0,0.0,55.85,47.3,37.68,39.707,90.0,6.123000000000005,0.0
2006-10-14 09:00:00,0.0,0.0,57.2,47.9,38.45,56.072,90.0,0.0,7.521999999999994
2006-10-14 10:00:00,0.0,0.0,57.12,48.57,38.81,66.05900000000001,90.0,0.0,16.55899999999998
2006-10-14 11:00:00,0.0,0.0,56.17,47.76,39.03,71.541,90.0,0.0,20.247666666666646
2006-10-14 12:00:00,0.0,0.0,54.88,46.61,38.77,71.3,90.0,0.0,26.040000000000003
2006-10-14 13:00:00,0.0,0.0,53.77,45.05,38.31,66.763,90.0,0.0,24.633
2006-10-14 14:00:00,0.0,0.0,52.83,43.72,38.15,58.32999999999999,90.0,0.0,18.630000000000003
2006-10-14 15:00:00,0.0,0.0,53.05,43.21,39.11,46.847,90.0,0.0,4.810333333333335
2006-10-14 16:00:00,0.0,0.0,54.19,45.01,41.18,27.986,90.0,17.39399999999999,0.0
2006-10-14 17:00:00,0.0,0.0,54.33,47.51,42.55,17.232000000000003,90.0,32.158,0.0
2006-10-14 18:00:00,0.0,0.0,52.44,46.77,42.29,18.661,90.0,27.839000000000013,0.0
2006-10-14 19:00:00,0.0,0.0,49.4,44.62,40.76,19.814,90.0,19.966000000000022,0.0
2006-10-14 20:00:00,0.0,0.0,46.18,44.25,38.19,20.003,90.0,13.617000000000003,0.0
2006-10-14 21:00:00,0.0,0.0,42.73,44.92,34.46,20.36,90.0,6.750000000000009,0.0
2006-10-14 22:00:00,0.0,0.0,39.51,42.45,30.49,20.166999999999998,90.0,0.0,0.0
2006-10-14 23:00:00,0.0,0.0,37.38,39.5,26.85,19.708,90.0,0.0,10.977999999999982
2006-10-15 00:00:00,0.0,0.0,33.0,36.29,24.44,19.641,90.0,0.0,20.910999999999994
2006-10-15 01:00:00,0.0,0.0,32.84,34.15,23.25,19.143,90.0,0.0,20.569666666666677
2006-10-15 02:00:00,0.0,0.0,33.61,32.94,22.31,19.341,90.0,0.0,20.48100000000001
2006-10-15 03:00:00,0.0,0.0,35.99,33.81,21.84,19.854,90.0,0.0,21.54733333333334
2006-10-15 04:00:00,0.0,0.0,41.03,36.8,22.06,20.114,90.0,0.0,11.890666666666661
2006-10-15 05:00:00,0.0,0.0,46.06,40.45,24.97,20.959,90.0,0.0,4.478999999999985
2006-10-15 06:00:00,0.0,0.0,49.58,43.32,30.17,22.011,90.0,6.05900000000001,0.0
2006-10-15 07:00:00,0.0,0.0,51.31,45.19,34.67,29.718,90.0,6.451999999999998,0.0
2006-10-15 08:00:00,0.0,0.0,52.8,46.23,36.94,45.073,90.0,0.0,4.102999999999994
2006-10-15 09:00:00,0.0,0.0,54.15,46.84,37.71,60.235,90.0,0.0,13.20166666666664
2006-10-15 10:00:00,0.0,0.0,54.07,47.51,38.07,72.099,90.0,0.0,24.11566666666667
2006-10-15 11:00:00,0.0,0.0,53.12,46.7,38.28,78.08200000000001,90.0,0.0,33.31533333333332
2006-10-15 12:00:00,0.0,0.0,51.84,45.55,38.03,78.824,90.0,0.0,35.668999076639096
2006-10-15 13:00:00,0.0,0.0,50.72,43.99,37.57,75.616,90.0,0.0,38.336
2006-10-15 14:00:00,0.0,0.0,49.79,42.66,37.4,66.63399999999999,90.0,0.0,28.45066666666665
2006-10-15 15:00:00,0.0,0.0,50.0,42.15,38.37,54.12200000000001,90.0,0.0,15.268666666666661
2006-10-15 16:00:00,0.0,0.0,51.14,43.94,40.44,38.07,90.0,2.450000000000008,0.0
2006-10-15 17:00:00,0.0,0.0,51.28,46.45,41.8,25.820999999999998,90.0,18.70900000000002,0.0
2006-10-15 18:00:00,0.0,0.0,49.39,45.71,41.54,25.531,90.0,16.108999999999995,0.0
2006-10-15 19:00:00,0.0,0.0,46.36,43.56,40.02,28.682000000000002,90.0,6.258000000000007,0.0
2006-10-15 20:00:00,0.0,0.0,43.14,43.18,37.45,30.247,90.0,0.0,0.0
2006-10-15 21:00:00,0.0,0.0,39.68,43.86,33.72,31.095000000000002,90.0,0.0,7.168333333333326
2006-10-15 22:00:00,0.0,0.0,36.46,41.39,29.75,31.291000000000004,90.0,0.0,17.024333333333317
2006-10-15 23:00:00,0.0,0.0,34.33,38.43,26.11,30.499000000000002,90.0,0.0,24.962333333333337
